"","JKSE.Open","JKSE.High","JKSE.Low","JKSE.Close","JKSE.Volume","JKSE.Adjusted"
"1126",813.520996,818.158997,811.708008,818.158997,5202100,818.134705
"1127",818.359009,819.077026,813.400024,817.932983,9813300,817.908691
"1128",812.997986,812.997986,796.210022,801.96698,11298600,801.943176
"1129",798.117981,798.117981,774.875977,783.413025,16186900,783.389771
"1130",NA,NA,NA,NA,NA,NA
"1131",785.403992,786.382019,775.710999,779.603027,7764700,779.579895
"1132",781.234009,781.52002,755.109985,758.08197,18597600,758.059509
"1133",757.505005,757.505005,744.794983,746.117004,14122300,746.094849
"1134",741.61499,748.648987,737.682983,743.637024,16821800,743.61499
"1135",733.705017,733.705017,703.882019,707.218018,17993300,707.197021
"1136",698.562012,718.260986,698.562012,718.260986,19786100,718.239685
"1137",723.495972,744.411987,723.495972,744.291016,22509000,744.268921
"1138",738.466003,746.732971,733.369019,739.137024,13448700,739.115112
"1139",738.599976,738.599976,716.156006,722.708984,13512100,722.6875
"1140",718.578003,718.578003,665.958984,668.47699,17049600,668.457153
"1141",672.95697,683.258972,667.031982,676.151978,16106500,676.131897
"1142",684.198975,706.796997,684.198975,706.796997,13560000,706.776062
"1143",NA,NA,NA,NA,NA,NA
"1144",712.807983,730.049011,712.354004,724.932007,10298900,724.910522
"1145",726.513,732.580017,726.513,732.580017,6487900,732.558289
"1146",727.176025,727.176025,707.705994,717.13501,9775200,717.113708
"1147",724.932983,725.765991,716.330017,718.005005,8448000,717.983704
"1148",722.393005,728.312988,722.393005,728.312988,4422900,728.291382
"1149",731.020996,734.585999,728.484985,733.98999,10659500,733.968201
"1150",731.882019,732.515991,722.554993,732.515991,3720900,732.494263
"1151",731.512024,731.512024,727.497986,731.202026,4243000,731.180298
"1152",728.468994,728.468994,712.848999,719.041992,8102300,719.02063
"1153",NA,NA,NA,NA,NA,NA
"1154",707.929993,707.929993,689.536011,697.937012,11722600,697.91626
"1155",704.333008,706.91803,696.682983,700.784973,9804400,700.76416
"1156",705.784973,707.044006,702.176025,703.578979,8389000,703.558105
"1157",704.049988,710.049011,703.33197,709.752991,8129700,709.731934
"1158",706.481995,708.44397,701.750977,706.841003,10711800,706.820068
"1159",706.34198,706.643005,700.424011,704.125,5034400,704.104065
"1160",702.489014,702.489014,692.395996,696.338013,8258400,696.317383
"1161",696.132019,707.411011,692.869995,707.411011,7826800,707.390015
"1162",710.619995,711.213013,704.156006,707.887024,5432600,707.865967
"1163",706.703979,706.703979,695.400024,700.137024,3854600,700.116272
"1164",697.01001,697.476013,687.482971,692.715027,3941200,692.694519
"1165",694.562988,696.171021,686.135986,689.61499,4420900,689.594482
"1166",688.658997,691.093018,683.922974,691.093018,3487500,691.07251
"1167",692.025024,699.755981,692.025024,699.755981,8909800,699.735229
"1168",703.395996,709.351013,698.77002,709.351013,10504200,709.329956
"1169",707.877991,720.231995,707.804993,720.231995,6024800,720.210632
"1170",718.734009,720.539001,712.336975,720.539001,4424900,720.517639
"1171",718.536011,722.29303,714.44397,722.29303,7158500,722.271545
"1172",723.643982,732.401001,723.624023,732.401001,15871800,732.379272
"1173",728.223022,729.807983,722.747986,729.807983,9792700,729.786316
"1174",728.575989,745.025024,726.445984,745.025024,12367100,745.002869
"1175",728.575989,745.025024,726.445984,745.025024,123671400,745.002869
"1176",757.893982,769.067993,757.893982,768.255005,22786100,768.232178
"1177",762.174011,771.664001,757.276001,771.664001,18953000,771.641113
"1178",771.190979,772.354004,757.411987,759.742004,14482100,759.719421
"1179",757.04303,761.140015,752.879028,761.140015,9902400,761.117432
"1180",762.987976,763.864014,752.987,757.575012,9299600,757.552551
"1181",754.924988,757.934998,750.947021,756.58197,6556400,756.559509
"1182",753.68103,753.757019,738.344971,744.315979,8864000,744.293884
"1183",743.517029,746.710999,735.43103,745.340027,5801700,745.317871
"1184",743.34198,756.094971,743.34198,756.094971,10983800,756.07251
"1185",754.780029,755.682983,749.085022,754.27301,9567200,754.25061
"1186",752.151001,756.666992,750.835999,756.666992,11534600,756.644531
"1187",758.364014,762.544006,755.659973,761.239014,13939100,761.216431
"1188",755.054993,761.518005,753.651978,761.518005,6947400,761.495422
"1189",761.085022,766.367004,757.60498,766.367004,14926300,766.344238
"1190",762.53302,762.53302,749.012024,761.804016,13751800,761.781433
"1191",759.411987,762.065979,755.245972,759.278992,8661900,759.256409
"1192",760.051025,760.870972,756.161987,760.200012,7829200,760.177429
"1193",760.401001,761.117981,753.919006,760.973022,13730100,760.950439
"1194",761.687012,763.31897,754.521973,756.982971,8735700,756.96051
"1195",755.138977,755.526978,747.322021,749.458008,3056100,749.43573
"1196",750.825989,757.294983,750.330017,757.294983,6656800,757.272522
"1197",753.960999,758.304016,752.794006,758.304016,11642800,758.281555
"1198",757.963013,762.010986,756.283997,762.010986,13753800,761.988403
"1199",759.458008,759.458008,750.403015,753.932007,11295500,753.909607
"1200",749.544983,750.963013,745.646973,750.039978,4960500,750.0177
"1201",750.187988,752.442993,748.718994,752.442993,5691300,752.420654
"1202",754.406006,763.947021,754.406006,763.947021,7346800,763.924316
"1203",762.669006,762.669006,755.176025,758.179016,14099400,758.156555
"1204",753.874023,756.88501,752.73999,755.919983,6322100,755.897522
"1205",754.369019,754.799011,748.468018,751.950012,2553400,751.927673
"1206",754.369019,754.799011,748.468018,751.950012,125534200,751.927673
"1207",752.966003,755.120972,750.257996,754.254028,4941500,754.231628
"1208",754.174988,755.052002,751.669983,753.689026,3672300,753.666687
"1209",753.617004,753.617004,747.146973,750.471985,2488900,750.449707
"1210",751.705017,753.107971,745.994995,749.370972,3982600,749.348694
"1211",743.541992,743.541992,731.054993,738.866028,11557800,738.844116
"1212",737.570007,737.570007,728.349976,731.716003,4182900,731.694275
"1213",732.458008,735.254028,729.744019,735.254028,3365500,735.232178
"1214",734.041016,746.76001,734.041016,746.76001,5233700,746.737854
"1215",745.187988,753.025024,744.065002,753.025024,4150400,753.002686
"1216",754.197021,755.731995,750.632019,754.703979,9754800,754.68158
"1217",755.961975,775.096008,755.945007,775.096008,18126700,775.072998
"1218",776.218018,780.270996,770.53302,780.270996,13046700,780.247864
"1219",779.559998,786.48999,775.049011,786.48999,11946300,786.466675
"1220",784.823975,784.823975,780.044006,784.786987,6100000,784.763672
"1221",784.848999,786.687012,780.854004,786.687012,8797400,786.663696
"1222",786.257996,789.455994,782.247986,789.13501,13054600,789.111572
"1223",790.606018,792.645996,757.278015,782.650024,40377400,782.62677
"1224",782.258972,797.775024,779.392029,797.775024,16656600,797.751343
"1225",NA,NA,NA,NA,NA,NA
"1226",803.56897,814.005005,803.56897,809.015991,17004500,808.992004
"1227",805.909973,822.491028,805.909973,815.486023,19835400,815.461792
"1228",811.737,813.064026,807.593994,813.064026,5586900,813.039917
"1229",812.953003,814.625977,802.133972,814.625977,6924400,814.601807
"1230",812.953003,814.625977,802.133972,814.625977,69244200,814.601807
"1231",827.18103,829.570984,814.591003,823.857971,18271400,823.833557
"1232",823.856995,823.869019,814.46698,818.22998,12392900,818.205688
"1233",813.870972,819.948975,811.750977,816.762024,20964000,816.737793
"1234",816.479004,819.820984,813.09198,819.820984,14907600,819.796631
"1235",820.02301,822.684021,812.169983,815.58197,12965200,815.557739
"1236",813.390015,815.380005,809.357971,812.127014,11580300,812.102905
"1237",812.594971,813.437012,806.107971,812.892029,8671200,812.86792
"1238",814.530029,820.927979,813.958008,820.133972,6931700,820.109619
"1239",820.692017,835.905029,820.518982,835.905029,13617800,835.880188
"1240",844.244019,856.86499,844.244019,856.448975,27398500,856.423584
"1241",856.47699,861.317993,852.476013,861.317993,21609800,861.292419
"1242",858.416016,859.315979,848.200012,856.059998,21978700,856.034607
"1243",854.002991,854.002991,843.078979,849.825989,15496000,849.800781
"1244",848.827026,855.718994,844.487976,855.718994,20345900,855.693604
"1245",856.81897,863.096008,855.564026,860.143982,13274900,860.118469
"1246",860.284973,861.739014,846.447021,849.192993,20922400,849.167786
"1247",849.867981,863.171021,848.219971,863.171021,18203200,863.145386
"1248",860.281006,864.625,854.43103,859.664001,16878000,859.638489
"1249",856.651978,857.68103,851.731995,857.593018,16878000,857.567566
"1250",856.953979,857.979004,850.666992,854.387024,13346400,854.361633
"1251",856.526978,859.419983,850.369995,853.393005,9780600,853.367676
"1252",852.638,852.638,834.53302,840.791016,15464600,840.766052
"1253",841.445007,841.539978,824.596985,834.169006,13330100,834.144226
"1254",835.20697,850.773987,832.822021,850.773987,11827000,850.748718
"1255",846.497986,848.260986,840.296997,846.63501,10071700,846.609863
"1256",844.788025,845.767029,837.077026,841.353027,8336800,841.328064
"1257",844.468018,849.838989,844.403992,849.184021,7334100,849.158813
"1258",854.606995,862.119019,851.241028,862.119019,17921400,862.093384
"1259",859.294983,861.676025,856.073975,860.487,15590000,860.461487
"1260",860.653015,863.588989,857.570984,863.588989,9825500,863.563354
"1261",863.557007,883.825012,863.557007,881.395996,17785900,881.369812
"1262",883.60498,891.357971,879.294006,890.36499,12769700,890.338562
"1263",891.926025,893.185974,881.627014,888.335999,11624400,888.309631
"1264",894.455017,895.096008,884.570007,893.638977,7453300,893.612488
"1265",886.666992,888.737976,881.369995,888.737976,5330000,888.711609
"1266",890.492981,901.380005,889.677979,901.380005,7575600,901.353271
"1267",902.231995,918.713013,902.231995,918.713013,17537600,918.68573
"1268",919.236023,926.098999,916.913025,925.184998,11327800,925.157532
"1269",928.90802,937.882996,927.419983,934.030029,15289400,934.002319
"1270",NA,NA,NA,NA,NA,NA
"1271",NA,NA,NA,NA,NA,NA
"1272",NA,NA,NA,NA,NA,NA
"1273",NA,NA,NA,NA,NA,NA
"1274",928.90802,937.882996,927.419983,934.030029,52893700,934.002319
"1275",936.315002,941.736023,935.567993,939.991028,10309800,939.963135
"1276",940.057983,959.018982,940.057983,959.018982,20508900,958.99054
"1277",961.551025,968.942993,952.927979,961.323975,26643100,961.29541
"1278",958.875,958.875,947.015015,955.68103,16523600,955.65271
"1279",954.937988,965.216003,954.937988,965.216003,17216900,965.187378
"1280",966.182983,966.848022,960.364014,964.085999,17780900,964.057373
"1281",964.645996,977.767029,964.645996,977.767029,17273900,977.738037
"1282",977.83197,986.198975,974.309021,986.198975,18787200,986.169678
"1283",996.401978,1003.502991,990.133972,997.697998,41089800,997.668396
"1284",1000.172974,1000.340027,977.77002,981.406982,19607600,981.377869
"1285",981.377014,983.370972,974.390991,983.197998,12702400,983.168823
"1286",983.994995,987.79303,975.284973,986.409973,12454300,986.380676
"1287",981.97699,989.099976,973.35498,979.219971,21782800,979.190918
"1288",974.69397,974.69397,955.708008,963.796997,16125600,963.768372
"1289",951.737976,951.737976,933.130981,945.22998,18397700,945.201965
"1290",944.085999,946.20697,929.768005,935.783997,10941300,935.756226
"1291",935.794006,936.742981,910.994019,922.072998,13236900,922.045654
"1292",921.898987,939.151001,920.718018,939.151001,15038300,939.123108
"1293",941.270996,957.166016,941.270996,957.166016,22351100,957.137573
"1294",959.551025,973.354004,959.551025,973.354004,13767000,973.325134
"1295",971.375,971.375,960.773987,966.812988,14665700,966.784302
"1296",965.565979,976.31897,962.078979,976.31897,11813400,976.289978
"1297",980.973999,985.377991,980.799988,985.182007,15747100,985.152771
"1298",986.5,987.172974,981.013,986.505981,9121800,986.476685
"1299",NA,NA,NA,NA,NA,NA
"1300",985.249023,997.518005,984.703003,997.518005,9839600,997.488403
"1301",998.674988,1003.919006,992.143982,1003.919006,8399500,1003.88916
"1302",1006.276001,1007.494995,996.64502,1004.429993,14071600,1004.400146
"1303",1001.859985,1003.508972,995.189026,1000.232971,7840000,1000.203247
"1304",NA,NA,NA,NA,NA,NA
"1305",1000.554016,1002.372009,994.531006,1000.877014,4584400,1000.84729
"1306",1002.271973,1019.070984,1002.271973,1018.54303,16504000,1018.512756
"1307",1016.406006,1025.383057,1013.366028,1015.43103,22712700,1015.400879
"1308",1014.866028,1029.885986,1014.866028,1029.885986,20900900,1029.855347
"1309",1034.302979,1038.823975,1028.343994,1032.525024,23479000,1032.494385
"1310",1028.266968,1028.266968,1010.367004,1015.478027,20111600,1015.447876
"1311",1013.390991,1013.888,1005.203979,1011.672974,12626100,1011.642944
"1312",1008.755981,1012.424011,1004.781006,1008.578003,13260300,1008.548035
"1313",1010.116028,1022.276001,1010.116028,1021.669983,22352900,1021.639648
"1314",1021.018982,1027.332031,1017.888,1021.340027,14367300,1021.309753
"1315",1024.140991,1029.645996,1022.674011,1024.88501,17346400,1024.854614
"1316",1025.119019,1025.82605,1012.942017,1017.726013,10809800,1017.695801
"1317",1019.502014,1028.187012,1019.502014,1027.810059,26853200,1027.779541
"1318",1030.025024,1037.008057,1027.324951,1035.746948,19886400,1035.716187
"1319",1033.230957,1033.58606,1026.973999,1030.717041,11303900,1030.686401
"1320",1029.149048,1032.484985,1023.15802,1026.892944,10025700,1026.862549
"1321",1028.991943,1037.509033,1028.991943,1037.509033,18297600,1037.478271
"1322",1037.093994,1048.462036,1037.093994,1044.988037,26955100,1044.957031
"1323",1046.357056,1049.126953,1042.047974,1046.483032,17375800,1046.452026
"1324",1045.449951,1045.449951,1040.453979,1045.435059,16993100,1045.404053
"1325",1046.103027,1049.958984,1045.120972,1047.531982,17224100,1047.500854
"1326",1048.542969,1058.765991,1048.542969,1052.824951,20023500,1052.793701
"1327",1055.286987,1055.286987,1037.072021,1049.331055,14266100,1049.299927
"1328",1046.365967,1052.858032,1043.590942,1048.390991,9775400,1048.359863
"1329",1050.017944,1051.39502,1037.832031,1041.628052,8718600,1041.597168
"1330",1040.07605,1041.144043,1034.146973,1036.604004,12707300,1036.573242
"1331",1037.401001,1045.869019,1037.401001,1045.869019,6447900,1045.838013
"1332",1049.322998,1054.823975,1049.109985,1050.733032,12846600,1050.701782
"1333",1052.501953,1067.649048,1051.918945,1067.199951,20208700,1067.168213
"1334",1067.728027,1073.444946,1067.728027,1073.444946,20134500,1073.413086
"1335",1075.5,1087.863037,1075.5,1082.978027,33487900,1082.945923
"1336",1082.329956,1092.493042,1079.692993,1092.493042,16121000,1092.460693
"1337",1093.916016,1097.70105,1087.843994,1093.777954,24784900,1093.745483
"1338",1094.373047,1100.36499,1092.255981,1099.912964,23513200,1099.880371
"1339",1094.871948,1108.916016,1092.427979,1102.926025,25017200,1102.893311
"1340",1104.416016,1109.479004,1096.42395,1102.019043,16294100,1101.986328
"1341",1103.61499,1105.176025,1081.073975,1083.375977,13865700,1083.343872
"1342",1081.977051,1081.977051,1066.428955,1073.828003,12277000,1073.796143
"1343",1074.25,1096.983032,1074.25,1093.281006,18985500,1093.248657
"1344",1093.834961,1094.286987,1079.733032,1082.746948,18692300,1082.714844
"1345",1082.911987,1096.494019,1082.911987,1094.595947,22996700,1094.563354
"1346",1095.880981,1106.255981,1095.582031,1103.008057,21702900,1102.975342
"1347",1105.078003,1106.97998,1099.776978,1105.297974,16756100,1105.265137
"1348",1105.30896,1117.295044,1104.56604,1114.207031,19276000,1114.17395
"1349",1115.27002,1116.807983,1111.024048,1116.807983,18561600,1116.77478
"1350",1111.930054,1112.125977,1103.605957,1108.046997,24169300,1108.01416
"1351",1118.031982,1124.838989,1104.682983,1123.482056,22118200,1123.448608
"1352",1123.863037,1125.944946,1112.103027,1119.000977,24984400,1118.967773
"1353",1124.646973,1138.447998,1124.182983,1138.234009,33619000,1138.200195
"1354",1137.745972,1139.60498,1127.89502,1134.590942,42689200,1134.557251
"1355",1135.713989,1147.874023,1135.713989,1147.874023,38582400,1147.839966
"1356",1150.250977,1155.68396,1147.265015,1151.55896,1715900,1151.52478
"1357",1154.718994,1156.958984,1138.848022,1152.600952,27373500,1152.56665
"1358",1148.322998,1148.322998,1139.160034,1142.147949,25903700,1142.114014
"1359",1137.647949,1137.647949,1109.482056,1114.551025,25554300,1114.517944
"1360",1111.485962,1120.218994,1096.630981,1100.23999,18863400,1100.207397
"1361",1093.123047,1093.123047,1056.551025,1070.300049,29328600,1070.268311
"1362",1061.865967,1085.927979,1057.944946,1065.126953,26297700,1065.095337
"1363",1076.582031,1080.165039,1067.44397,1080.165039,20720300,1080.132935
"1364",1081.521973,1095.844971,1081.521973,1095.06604,14767500,1095.033447
"1365",1096.88501,1100.203003,1092.357056,1100.203003,8278100,1100.17041
"1366",1101.30603,1103.526978,1089.642944,1096.526001,12276800,1096.493408
"1367",1097.015991,1103.287964,1095.854004,1103.287964,9903800,1103.255249
"1368",1105.142944,1112.333984,1104.266968,1111.620972,15313700,1111.588013
"1369",1113.485962,1114.255981,1107.354004,1111.225952,15241000,1111.192993
"1370",1109.401001,1109.620972,1098.657959,1105.982056,9866100,1105.949219
"1371",1104.896973,1110.884033,1100.125977,1110.884033,11903000,1110.851074
"1372",1112.199951,1121.46106,1110.625977,1116.670044,16251900,1116.636841
"1373",1115.936035,1115.936035,1104.319946,1108.438965,9959300,1108.406006
"1374",1102.469971,1102.469971,1093.927979,1096.517944,9835500,1096.485352
"1375",1085.135986,1085.135986,1056.620972,1060.188965,15538500,1060.157471
"1376",1064.623047,1067.496948,1054.397949,1062.692993,12061200,1062.661499
"1377",1067.38501,1070.946045,1065.254028,1070.946045,7588800,1070.914307
"1378",1060.569946,1060.569946,1040.968994,1047.803955,13380600,1047.772827
"1379",1047.213989,1047.213989,1011.375977,1019.875,12264700,1019.844727
"1380",1024.074951,1031.767944,1012.205017,1031.767944,14857900,1031.737305
"1381",1034.796997,1038.387939,1029.467041,1032.218018,11518200,1032.187378
"1382",1032.087036,1040.133057,1031.949951,1038.357056,15531900,1038.326172
"1383",1031.001953,1031.001953,1022.018005,1029.613037,8646500,1029.582397
"1384",1031.103027,1032.928955,1022.752014,1026.521973,6481200,1026.491577
"1385",1021.927002,1033.503052,1021.401001,1033.503052,8031600,1033.472412
"1386",1037.324951,1051.412964,1037.01001,1049.578979,10628200,1049.547852
"1387",1053.633057,1069.68103,1053.633057,1068.275024,11289100,1068.243286
"1388",1066.937988,1080.207031,1066.937988,1080.207031,11377300,1080.174927
"1389",1080.358032,1080.953979,1067.30896,1071.156982,10734800,1071.125244
"1390",1062.084961,1062.084961,1054.81897,1057.077026,10118100,1057.045532
"1391",1057.121948,1064.603027,1056.925049,1063.827026,10659900,1063.795532
"1392",1059.006958,1064.321045,1055.984985,1059.272949,10166100,1059.241455
"1393",1058.04895,1058.463013,1046.525024,1048.786987,7379800,1048.755859
"1394",1051.900024,1053.583008,1034.973999,1045.772949,8943400,1045.741943
"1395",1048.064941,1049.034058,1038.213013,1040.262939,7269900,1040.232056
"1396",1045.583984,1049.052979,1040.925049,1045.464966,6325600,1045.43396
"1397",1045.88501,1048.112061,1043.029053,1048.112061,6056600,1048.080933
"1398",1045.468994,1045.468994,1039.749023,1045.150024,7356300,1045.119019
"1399",1044.512939,1049.05603,1042.968994,1049.05603,8821900,1049.024902
"1400",1043.645996,1054.360962,1041.114014,1054.360962,6438600,1054.329712
"1401",1058.381958,1061.494995,1054.255981,1061.494995,10375600,1061.463501
"1402",1056.194946,1062.956055,1054.11499,1062.956055,7814300,1062.924561
"1403",1060.427979,1088.208984,1060.427979,1088.168945,17691600,1088.136597
"1404",1087.55896,1087.821045,1079.135986,1082.94104,7625300,1082.908936
"1405",1083.30896,1093.532959,1083.30896,1091.464966,9638200,1091.432617
"1406",1091.052002,1095.927979,1087.485962,1092.501953,9746800,1092.469604
"1407",1088.925049,1096.833008,1087.223022,1096.833008,14910500,1096.800415
"1408",1096.613037,1099.505005,1086.582031,1092.813965,13671500,1092.781616
"1409",1088.948975,1095.51001,1085.418945,1095.51001,10835000,1095.477417
"1410",1093.828003,1095.008057,1089.848999,1094.188965,6300800,1094.156494
"1411",1092.652954,1096.932007,1089.686035,1096.932007,8707400,1096.899414
"1412",1098.769043,1101.427979,1096.203979,1100.878052,5540500,1100.845337
"1413",1098.223022,1105.930054,1097.965942,1105.890015,8249500,1105.857178
"1414",1106.624023,1123.251953,1106.624023,1119.578979,17296700,1119.545776
"1415",1122.267944,1131.864014,1116.831055,1125.759033,11840400,1125.725586
"1416",1124.94104,1141.817993,1124.94104,1141.817993,13543500,1141.784058
"1417",1143.849976,1148.797974,1134.307007,1147.709961,11405000,1147.675903
"1418",1142.936035,1142.936035,1129.328003,1133.32605,13949300,1133.292358
"1419",1127.791016,1135.272949,1121.81604,1134.694946,13627300,1134.661255
"1420",1133.857056,1146.598999,1133.411011,1137.42395,8709700,1137.390137
"1421",1127.418945,1135.666992,1127.418945,1135.666992,8808200,1135.633301
"1422",1129.614014,1130.503052,1116.261963,1119.897949,7461800,1119.864746
"1423",1118.026978,1128.06604,1116.33606,1127.817017,8239400,1127.783569
"1424",1129.046021,1130.463013,1123.597046,1126.857056,6213200,1126.823608
"1425",1130.487061,1130.487061,1122.248047,1122.375977,7129300,1122.342773
"1426",1124.29895,1138.988037,1123.649048,1138.988037,7124700,1138.954224
"1427",1137.302002,1140.093018,1129.089966,1138.881958,6251800,1138.848145
"1428",1139.964966,1142.287964,1128.51001,1131.167969,10346100,1131.134399
"1429",1131.395996,1131.395996,1114.722046,1117.812012,8539500,1117.778809
"1430",1112.764038,1112.764038,1101.991943,1108.402954,11867800,1108.369995
"1431",1103.292969,1113.026001,1103.292969,1110.557007,9140600,1110.524048
"1432",1112.879028,1123.462036,1112.500977,1123.462036,14873100,1123.428589
"1433",1125.359985,1131.755005,1125.359985,1129.11499,18934500,1129.081543
"1434",1128.776978,1132.793945,1127.373047,1132.793945,12212700,1132.760254
"1435",1132.819946,1139.145996,1132.819946,1136.56897,17076600,1136.535278
"1436",1142.161987,1142.829956,1127.094971,1131.46106,21949800,1131.42749
"1437",1127.301025,1128.980957,1124.134033,1128.439941,14862200,1128.406494
"1438",1126.76001,1133.036987,1126.76001,1132.016968,15490100,1131.983398
"1439",1131.621948,1140.656006,1131.207031,1140.656006,15054600,1140.622192
"1440",1145.571045,1160.140991,1145.571045,1157.514038,17607300,1157.479736
"1441",1164.467041,1172.41394,1160.331055,1172.244019,15785600,1172.209229
"1442",1174.564941,1174.597046,1166.98999,1169.75,10946600,1169.71521
"1443",1170.832031,1179.182007,1170.515991,1178.003052,11495700,1177.96814
"1444",1181.812988,1181.812988,1174.234985,1178.112061,20805900,1178.077148
"1445",1184.126953,1186.614014,1180.199951,1186.614014,16249800,1186.578857
"1446",1187.365967,1187.790039,1178.176025,1182.301025,16174200,1182.265869
"1447",1180.485962,1187.177002,1174.244995,1178.223022,15153500,1178.18811
"1448",1178.324951,1189.353027,1177.214966,1189.327026,12542600,1189.291626
"1449",1189.833008,1194.717041,1188.182983,1192.203003,13954900,1192.167603
"1450",1192.796021,1195.550049,1178.355957,1185.327026,14451800,1185.29187
"1451",1180.970947,1181.401978,1170.855957,1174.089966,12182700,1174.055054
"1452",1169.493042,1169.562012,1154.800049,1158.58606,12596400,1158.551758
"1453",1156.000977,1164.739014,1154.987061,1162.79895,10997300,1162.764404
"1454",1168.139038,1178.021973,1168.139038,1176.838013,16851500,1176.803101
"1455",1179.447021,1182.098999,1163.994995,1167.972046,14158300,1167.937378
"1456",1167.36499,1167.949951,1146.561035,1153.968994,10068600,1153.934692
"1457",1151.935059,1151.935059,1114.942993,1118.274048,16077100,1118.240845
"1458",1118.637939,1123.203979,1109.239014,1113.824951,8556900,1113.79187
"1459",1114.267944,1114.267944,1090.18396,1100.29895,15155800,1100.266357
"1460",1101.017944,1103.297974,1081.723999,1087.953003,17913000,1087.920654
"1461",1086.904053,1086.904053,1064.759033,1076.353027,11269500,1076.321045
"1462",1075.911987,1086.290039,1062.366943,1066.092041,9565700,1066.060425
"1463",1058.838989,1058.838989,1011.578979,1035.444946,24419500,1035.414185
"1464",1031.56604,1061.847046,1031.512939,1061.847046,23692800,1061.815552
"1465",1059.46106,1060.843994,1045.504028,1048.874023,12451000,1048.842896
"1466",1034.82605,1034.82605,981.052979,994.77002,28745000,994.740479
"1467",978.075989,1039.819946,951.210022,1039.819946,32263500,1039.789063
"1468",1034.064941,1056.348022,1032.692993,1050.089966,24521100,1050.058716
"1469",1028.822021,1041.599976,1024.880981,1039.22998,12136600,1039.199097
"1470",1036.025024,1044.082031,1032.475952,1035.890991,9439100,1035.860229
"1471",1036.041992,1051.593994,1036.041992,1051.593994,7890300,1051.562744
"1472",1057.014038,1063.637939,1056.189941,1059.380005,8036100,1059.348511
"1473",1061.156006,1085.655029,1061.156006,1080.449951,18137600,1080.417847
"1474",1084.968018,1098.963013,1083.397949,1098.456055,20200800,1098.423462
"1475",1099.927002,1106.813965,1095.982056,1105.656982,10659100,1105.624146
"1476",1098.355957,1098.355957,1080.926025,1085.744019,12216100,1085.711792
"1477",1080.399048,1081.965942,1056.131958,1058.626953,10197800,1058.595459
"1478",1056.616943,1061.813965,1046.338013,1050.906006,7807700,1050.874756
"1479",1052.896973,1060.578979,1051.988037,1056.725952,7629900,1056.694702
"1480",1062.081055,1068.619019,1061.545044,1066.590942,4612100,1066.559204
"1481",1062.219971,1062.219971,1048.034058,1055.590942,8362400,1055.559692
"1482",1052.505981,1052.505981,1040.462036,1044.05603,9183800,1044.025024
"1483",1039.120972,1039.120972,1008.393005,1016.757996,12340300,1016.727844
"1484",1018.505981,1022.875,1008.685974,1012.851013,7739000,1012.820923
"1485",1018.666992,1036.256958,1018.666992,1034.584961,6042500,1034.554321
"1486",1034.578003,1038.624023,1031.514038,1037.634033,7033500,1037.603271
"1487",1037.19104,1038.267944,1025.989014,1027.887939,5766700,1027.857422
"1488",1026.114014,1048.302002,1026.114014,1048.302002,8588000,1048.270874
"1489",1051.582031,1079.275024,1051.582031,1079.275024,13258600,1079.24292
"1490",1055.149048,1091.447021,1055.149048,1083.41394,9084000,1083.381836
"1491",1088.86499,1109.43103,1088.86499,1101.166016,17638300,1101.133301
"1492",1102.501953,1109.801025,1094.781982,1104.055054,13767100,1104.022217
"1493",1090.244995,1105.05603,1089.865967,1096.375977,6666600,1096.343384
"1494",1084.636963,1102.958984,1084.35498,1094.651978,6033300,1094.619385
"1495",1097.146973,1102.780029,1093.583008,1102.780029,5155300,1102.747314
"1496",1102.822021,1105.947998,1096.587036,1105.629028,4388100,1105.596191
"1497",1105.901001,1105.901001,1096.729004,1102.97998,5333100,1102.947266
"1498",1097.864014,1099.516968,1089.302979,1090.535034,7688600,1090.502686
"1499",1089.597046,1101.18396,1085.602051,1096.703979,18064500,1096.671387
"1500",1097.234009,1100.994019,1086.723999,1090.090942,7285300,1090.058594
"1501",1091.593018,1095.873047,1087.087036,1095.873047,6201400,1095.840454
"1502",1088.733032,1089.052002,1072.730957,1075.911987,14587400,1075.880005
"1503",1080.389038,1082.015991,1070.77002,1075.401001,7152700,1075.369141
"1504",1070.444946,1077.71106,1068.071045,1075.962036,6156200,1075.930054
"1505",1076.881958,1081.145996,1070.149048,1073.082031,5071000,1073.050171
"1506",1076.750977,1077.470947,1058.939941,1062.171997,14834600,1062.140503
"1507",1058.64502,1063.042969,1055.186035,1062.175049,6749000,1062.143555
"1508",1063.219971,1066.031982,1061.718994,1063.697021,7408500,1063.665527
"1509",1059.347046,1059.982056,1053.463989,1058.255981,12080300,1058.224487
"1510",1059.334961,1066.223999,1058.015015,1066.223999,2835200,1066.192383
"1511",1072.883057,1077.109985,1055.060059,1064.953003,6526000,1064.921387
"1512",NA,NA,NA,NA,NA,NA
"1513",NA,NA,NA,NA,NA,NA
"1514",1060.097046,1061.745972,1042.990967,1052.821045,9047900,1052.789795
"1515",1051.182983,1051.182983,1041.920044,1043.697021,6170600,1043.666016
"1516",1047.921021,1049.295044,1023.585022,1028.984009,5351800,1028.953369
"1517",1027.645996,1027.645996,1012.481018,1017.732971,7297100,1017.702759
"1518",1015.458008,1022.900024,1013.198975,1022.075989,5395900,1022.045654
"1519",1022.133972,1031.349976,1019.723999,1025.828979,5001400,1025.798584
